id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/654183824,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/654183824,École primaire,yes,,
http://www.worldkg.org/resource/4431192679,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4431192679,École Primaire Privée Saint-Joseph,yes,,
http://www.worldkg.org/resource/2536803791,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2536803791,École primaire René Delhay,yes,,
http://www.worldkg.org/resource/7824360967,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/7824360967,École élémentaire Jean Jaurès,yes,,
http://www.worldkg.org/resource/4676660245,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4676660245,"Hispania, escuela de español",yes,,
http://www.worldkg.org/resource/634459219,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/634459219,Collège de Lestonac,yes,,
http://www.worldkg.org/resource/2064795472,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2064795472,École élémentaire,yes,,
http://www.worldkg.org/resource/3138430129,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/3138430129,École Maternelle,yes,,
http://www.worldkg.org/resource/1290238384,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1290238384,Lycée Diderot,yes,,
http://www.worldkg.org/resource/6144755063,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/6144755063,Academia Juan XXIII,yes,,
http://www.worldkg.org/resource/1863487747,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1863487747,École élémentaire publique,yes,,
http://www.worldkg.org/resource/2250097272,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2250097272,École primaire publique Champ Cordet,yes,,
http://www.worldkg.org/resource/2535408190,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2535408190,École primaire privée Abbé Pierre,yes,,
