id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/3507265586,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/3507265586,Grotte Scabreuse,yes,,
http://www.worldkg.org/resource/7902730100,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7902730100,Aven Vigne 4,yes,,
http://www.worldkg.org/resource/8461899416,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8461899416,Llau Fonda,yes,,
http://www.worldkg.org/resource/6456840844,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6456840844,Durchgangshöhle,yes,,
http://www.worldkg.org/resource/8003565293,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8003565293,Nuns' Cave,yes,,
http://www.worldkg.org/resource/5565422857,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/5565422857,Putxerri leizea,yes,,
http://www.worldkg.org/resource/8526215431,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8526215431,Cueva de los Morciguillos,yes,,
http://www.worldkg.org/resource/6898750384,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6898750384,Gautries Hill Pot,yes,,
http://www.worldkg.org/resource/861258234,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/861258234,SN-4,,,Non-verifiable
http://www.worldkg.org/resource/5204068325,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/5204068325,Trou de la Parcelle 254,yes,,
http://www.worldkg.org/resource/485607797,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/485607797,Osterloch,yes,,
http://www.worldkg.org/resource/2522443313,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/2522443313,Tilly Whim Caves,yes,,
http://www.worldkg.org/resource/6588316336,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6588316336,Avenc de la Canal de Mura,yes,,
http://www.worldkg.org/resource/861257468,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/861257468,Sima-Cueva de Cantulagata,yes,,
http://www.worldkg.org/resource/1174683265,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1174683265,Gouffre de la Morgne,yes,,
http://www.worldkg.org/resource/2570193784,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/2570193784,Cova del Turó del Mal Pas,yes,,
http://www.worldkg.org/resource/1174943858,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1174943858,Cuevas de los Juanorros,yes,,
http://www.worldkg.org/resource/1712571428,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1712571428,Cova Soterranya,yes,,
http://www.worldkg.org/resource/7271937498,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7271937498,Le Nep,yes,,
http://www.worldkg.org/resource/2360956124,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/2360956124,Windloch bei Elbersberg,yes,,
http://www.worldkg.org/resource/8085843395,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8085843395,Cova de les Avellanes,yes,,
http://www.worldkg.org/resource/3698468101,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/3698468101,Event de Rodel,,,Non-verifiable
http://www.worldkg.org/resource/7902332373,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7902332373,Aven de Velnasque,yes,,
http://www.worldkg.org/resource/2314682509,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/2314682509,Sandloch,yes,,
http://www.worldkg.org/resource/6357009686,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6357009686,Cova de Bendinat,yes,,
http://www.worldkg.org/resource/8228870627,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8228870627,Graller de Costa d'Alzina,yes,,
http://www.worldkg.org/resource/5851548028,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/5851548028,Cova de Montadó,yes,,
http://www.worldkg.org/resource/4230056412,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/4230056412,cueva la barrigusta,yes,,
http://www.worldkg.org/resource/6917157494,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6917157494,Sima de los Locos,yes,,
http://www.worldkg.org/resource/1499744973,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1499744973,Grotte Chevalier,yes,,
http://www.worldkg.org/resource/997959981,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/997959981,Schlüssellochhöhle,yes,,
http://www.worldkg.org/resource/6357009383,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6357009383,Escletxa Estreta,yes,,
http://www.worldkg.org/resource/5493498090,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/5493498090,Cueva la Capilla,yes,,
http://www.worldkg.org/resource/1352605368,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1352605368,Aven d’Orgnac,yes,,
http://www.worldkg.org/resource/5167499908,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/5167499908,Giants Cradle,yes,,
http://www.worldkg.org/resource/7896264103,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7896264103,Polvorí,,,Non-verifiable
http://www.worldkg.org/resource/1569404705,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1569404705,Pedrera grossa o cova minera des Prat des Silenci,yes,,
http://www.worldkg.org/resource/7546125046,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7546125046,Aven Adventis,yes,,
http://www.worldkg.org/resource/1286698071,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1286698071,Avenc Abat Escarré,yes,,
