id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/477256007,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/477256007,Mast 459,yes,,
http://www.worldkg.org/resource/493574570,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/493574570,Funkturm,yes,,
http://www.worldkg.org/resource/681595373,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/681595373,Aussichtsturm Knollen,yes,,
http://www.worldkg.org/resource/434517127,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/434517127,Aussichtsturm „Glückauf“,yes,,
http://www.worldkg.org/resource/8718662088,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/8718662088,Meißner Porzellanglockenspiel,yes,,
http://www.worldkg.org/resource/683129068,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/683129068,176A,yes,,
http://www.worldkg.org/resource/502045563,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/502045563,Mast 2,yes,,
http://www.worldkg.org/resource/380629523,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/380629523,Aussichtsturm,yes,,
http://www.worldkg.org/resource/1604516199,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/1604516199,Marconi Tower,yes,,
http://www.worldkg.org/resource/4773224729,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/4773224729,Admiralty Distance Pole,,,Non-verifiable
http://www.worldkg.org/resource/2278470531,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/2278470531,Antennes MW 1467 kHz,yes,,
http://www.worldkg.org/resource/363521934,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/363521934,Aussichtsturm Rödlasturm,yes,,
http://www.worldkg.org/resource/1758563405,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/1758563405,GSM,yes,,
http://www.worldkg.org/resource/1767431964,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/1767431964,Funkturm,yes,,
