id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/4058709981,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4058709981,13,,no,
http://www.worldkg.org/resource/4071894389,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4071894389,Grube Eisenloch,yes,,
http://www.worldkg.org/resource/3675147117,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3675147117,"Recklinghausen II Schacht 3 \""Nordschacht\""",yes,,
http://www.worldkg.org/resource/3682041742,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3682041742,Zollverein Schacht 6,yes,,
http://www.worldkg.org/resource/4457123053,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4457123053,"Schacht \""Schacht III\""",yes,,
http://www.worldkg.org/resource/8374006759,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/8374006759,Westminster Lead Mine Bog East Mine Shaft,yes,,
http://www.worldkg.org/resource/6040210327,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/6040210327,Erzengel,yes,,
http://www.worldkg.org/resource/4449254122,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4449254122,"Schacht \""Beberstedt\""",yes,,
http://www.worldkg.org/resource/4444065957,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4444065957,"Schacht \""Friedenshall II\""",yes,,
http://www.worldkg.org/resource/8314622984,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/8314622984,aerage,,no,
http://www.worldkg.org/resource/3278673419,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3278673419,Zeche Glücksanfang,yes,,
http://www.worldkg.org/resource/3440717813,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3440717813,Zeche Acker,yes,,
http://www.worldkg.org/resource/4029771199,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4029771199,Vereinigte General & Erbstollen Schacht Königgrätz,yes,,
http://www.worldkg.org/resource/8375638707,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/8375638707,Belgrave Vein Lead Mine Shaft,yes,,
http://www.worldkg.org/resource/8339451224,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/8339451224,Anciennes Mines,yes,,
http://www.worldkg.org/resource/3837336250,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3837336250,Friederika Schacht 3,yes,,
http://www.worldkg.org/resource/3837168770,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3837168770,Stollenzeche Christian,yes,,
http://www.worldkg.org/resource/3921860229,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3921860229,Todtenbergs Hoffnung,yes,,
http://www.worldkg.org/resource/3841497423,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3841497423,Hasenwinkel und Himmelscroner Erbstollen Schacht Constanz August,yes,,
http://www.worldkg.org/resource/2328978761,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2328978761,Zeche Roter Stollen,yes,,
http://www.worldkg.org/resource/7899185809,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/7899185809,Schacht OD 1,yes,,
http://www.worldkg.org/resource/2643891136,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2643891136,Harmonie,,,Non-verifiable
http://www.worldkg.org/resource/795901318,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/795901318,Grubeneingang,yes,,
http://www.worldkg.org/resource/4033047412,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4033047412,Vereinigte Maria Anna & Steinbank Horster Erbstollen,yes,,
http://www.worldkg.org/resource/5683264232,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/5683264232,Neue-Hoffnung-Schacht,yes,,
http://www.worldkg.org/resource/3837262728,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3837262728,Constantin Wetterschacht 2,yes,,
http://www.worldkg.org/resource/3782471451,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3782471451,Pot Shaft,yes,,
http://www.worldkg.org/resource/2129118350,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2129118350,Slitherstone Mine,yes,,
